folioviv,foliohog,numren,id_trabajo,tipoact,numprod,codigo,cosecha,destino,cantidad,valestim
1161598011,1,02,2,4,03,088,1,1,60,420
1161598011,1,02,2,4,04,098,1,1,105,1100
1161598220,1,01,1,4,02,098,1,1,15,375
1161598220,1,01,1,4,03,194,1,6,200,200
1161598220,1,01,1,4,01,140,1,1,200,800
1161598904,1,01,1,4,03,098,1,1,150,3750
1161598904,1,01,1,4,01,140,1,1,500,2500
1161607705,1,01,1,4,03,039,1,1,3,7
1161607705,1,01,1,4,01,140,1,1,200,600
1161607705,1,01,1,4,04,194,1,2,2160,1840
1161607823,1,01,2,4,02,098,1,1,2000,60000
1161607823,1,01,2,4,01,140,1,1,2000,16000
1161607823,1,01,2,4,03,088,1,1,30,180
1161701210,1,01,1,5,02,250,0,1,1,60
1161701210,1,01,1,5,03,279,0,1,31,1008
1161701713,1,01,2,4,01,140,1,1,500,2500
1161701713,1,01,2,4,02,098,1,1,30,900
1161701713,1,01,2,4,03,040,1,1,50,500
1161701714,1,01,1,4,03,194,1,2,4000,8000
1161701714,1,01,1,4,01,140,1,6,1000,4000
1161701714,1,01,1,4,01,140,1,1,1000,4000
1161701714,1,01,1,4,02,098,1,1,40,500
1161701716,1,02,1,4,02,088,1,1,24,96
1161701716,1,02,1,4,01,140,1,1,100,400
1161701716,1,02,1,4,03,194,1,6,90,135
1161845612,1,01,1,4,01,088,1,1,25,225
1161845612,1,01,1,4,02,194,1,2,250,375
1161846202,1,01,1,5,04,284,0,1,3000,45000
1200551906,1,02,2,5,02,279,0,1,9,383
1200914501,1,01,1,4,01,146,1,1,40,120
1200914501,1,01,1,4,02,203,1,1,4,120
1200914502,1,02,1,4,06,194,1,6,100,100
1200914502,1,02,1,4,01,140,1,1,200,1500
1200914502,1,02,1,4,03,199,1,1,2,200
1200914502,1,02,1,4,02,040,1,6,60,600
1200914502,1,02,1,4,02,040,1,1,60,600
1200914502,1,02,1,4,04,088,1,1,50,500
1201208002,1,01,1,4,02,211,1,1,10,10
1201208002,1,01,1,4,03,079,1,1,17,270
1201208002,1,01,1,4,01,187,1,1,450,450
1201432006,1,01,1,6,01,407,0,6,400,2400
1201432006,1,01,1,6,01,407,0,1,400,2400
1201472605,1,01,1,4,01,172,1,1,120,3000
1201738304,1,01,1,5,03,284,0,5,30,450
1201738304,1,01,1,5,03,284,0,2,8778,131670
1201738304,1,01,1,5,03,284,0,1,192,2880
1201760003,1,01,1,9,01,561,0,1,200,16000
1201760003,1,01,1,9,01,561,0,6,60,4800
1201760005,1,01,1,4,01,140,1,1,500,3125
1201760005,1,01,1,4,07,194,1,2,600,1000
1201760005,1,01,1,4,06,203,1,1,15,25
1201760005,1,01,1,4,05,159,1,1,100,160
1201760005,1,01,1,4,04,133,1,6,60,160
1201760005,1,01,1,4,04,133,1,1,30,80
1201760005,1,01,1,4,03,056,1,2,3416,2050
1201760005,1,01,1,4,03,056,1,1,40,32
1201760005,1,01,1,4,02,146,1,6,90,180
1201760005,1,01,1,4,01,140,1,2,40,200
1201760005,1,01,1,4,02,146,1,1,120,240
1201804704,1,02,1,5,05,279,0,1,17,672
1201804704,1,02,1,5,01,246,0,1,1,1700
1201804704,1,02,1,5,01,246,0,6,2,3400
1201804704,1,02,1,5,02,250,0,6,3,600
1201804706,1,01,2,4,01,140,1,1,100,600
1201804706,1,01,2,4,03,194,1,6,3500,2000
1201866902,1,03,1,9,01,529,0,1,240,6000
1201866902,1,03,1,9,02,584,0,1,120,12000
1201866902,1,02,1,5,02,263,0,1,2,200
1201866902,1,02,1,5,05,279,0,1,5,250
1201866902,1,03,1,9,03,559,0,1,360,14400
1201866902,1,02,1,5,05,279,0,2,2,125
1201866903,1,01,1,9,01,529,0,6,15,270
1201866903,1,01,1,9,02,559,0,1,10,150
1201866903,1,01,1,9,02,559,0,6,15,225
1201866903,1,01,1,9,03,552,0,1,10,150
1201866903,1,01,1,9,01,529,0,1,10,180
1201866903,1,01,1,9,03,552,0,6,10,150
1202127601,1,01,2,4,01,140,1,1,450,2700
1202127601,1,01,2,4,01,140,1,2,23,92
1202127601,1,01,2,4,05,087,1,1,5,75
1202127601,1,01,2,4,04,098,1,1,75,1500
1202127601,1,01,2,4,02,088,1,1,96,768
1202576701,1,01,1,5,02,279,0,1,9,450
1202576701,1,01,1,5,02,279,0,6,6,300
1202858504,1,01,1,4,01,140,1,2,120,640
1202858504,1,01,1,4,07,194,1,6,50,250
1202858504,1,01,1,4,06,088,1,1,5,50
1202858504,1,01,1,4,06,088,1,6,5,50
1202886803,1,01,1,5,04,279,0,1,4,216
1202886803,1,01,1,5,01,250,0,1,1,120
1202886803,1,01,1,5,02,263,0,1,1,120
1203005214,1,01,1,5,01,250,0,6,10,1000
1203005214,1,01,1,5,05,279,0,1,11,540
1203005214,1,01,1,5,05,279,0,6,5,240
1203005214,1,01,1,5,01,250,0,1,15,1500
1203005524,1,02,2,5,04,279,0,2,7,525
1203005524,1,02,2,5,04,279,0,1,75,5325
1203005524,1,02,2,5,03,263,0,6,7,700
1203029002,1,01,1,4,01,140,1,1,1892,11352
1203029002,1,01,1,4,03,194,1,6,750,1400
1203029002,1,01,1,4,01,140,1,2,144,144
1203029207,1,02,1,5,03,279,0,1,1,51
1203029207,1,02,1,5,01,250,0,1,6,840
1203029207,1,02,1,5,02,251,0,1,2,300
1203029317,1,02,1,5,01,246,0,2,2,7000
1203029317,1,01,2,4,02,194,1,6,400,320
1203029317,1,01,2,4,01,140,1,6,150,750
1203029317,1,01,2,4,01,140,1,3,250,1250
1203029317,1,01,2,4,01,140,1,2,50,250
1203029317,1,01,2,4,01,140,1,1,750,3750
1203029317,1,02,1,5,07,279,0,6,1,50
1203029317,1,02,1,5,07,279,0,2,1,25
1203029317,1,02,1,5,07,279,0,1,13,675
1203029317,1,02,1,5,04,251,0,1,2,300
1203029317,1,02,1,5,03,250,0,7,1,150
1203029317,1,02,1,5,03,250,0,6,2,300
1203029317,1,02,1,5,01,246,0,6,1,3500
1203029317,1,02,1,5,03,250,0,1,5,750
1203117601,1,01,1,5,01,250,0,1,10,1200
1203117601,1,01,1,5,04,279,0,1,108,5400
1203117806,1,03,2,5,03,279,0,1,9,459
1203117810,1,01,1,4,05,199,1,6,25,875
1203117810,1,01,1,4,06,194,1,2,750,1500
1203117810,1,01,1,4,03,040,1,6,12,72
1203117810,1,01,1,4,02,088,1,1,30,180
1203117810,1,01,1,4,01,140,1,2,500,2000
1203155012,1,01,1,9,03,489,0,1,20,1800
1203155012,1,01,1,9,01,572,0,1,35,2450
1203155012,1,01,1,9,01,572,0,4,40,3000
1203155012,1,01,1,9,03,489,0,6,40,3600
1203155012,1,01,1,9,02,538,0,6,30,2700
1203155012,1,01,1,9,02,538,0,1,40,3600
1203155012,1,01,1,9,01,572,0,6,10,700
1203155405,1,01,2,9,02,600,0,1,30,1000
1203265309,1,02,1,4,01,095,1,1,5,500
1203265309,1,02,1,4,01,095,1,2,3,300
1203265317,1,03,2,5,04,279,0,1,705,450
1203265704,1,03,1,4,01,140,1,1,600,3600
1203265704,1,03,1,4,02,088,1,1,180,180
1203265704,1,03,1,4,03,194,1,2,200,500
1203308610,1,01,2,5,01,246,0,1,9,9000
1203308610,1,01,2,5,02,275,0,1,4,800
1203327322,1,01,2,8,02,622,0,1,18,2160
1203327322,1,01,2,8,01,612,0,6,1,150
1203327322,1,01,2,8,02,622,0,6,5,500
1203327322,1,01,2,8,01,612,0,1,5,1000
1203550502,1,01,1,4,03,194,1,2,1740,3000
1203550502,1,01,1,4,02,199,1,1,40,400
1203550502,1,01,1,4,01,140,1,2,1000,1000
1203550502,1,01,1,4,02,199,1,6,30,300
1203550502,1,01,1,4,02,199,1,2,40,400
1203550502,1,01,1,4,01,140,1,1,1000,5000
1203550705,1,01,1,4,03,194,1,2,27,50
1203550705,1,01,1,4,02,095,1,1,40,350
1203550705,1,01,1,4,01,140,1,1,50,200
1203550808,1,01,1,4,05,054,1,1,1,50
1203550808,1,01,1,4,07,194,1,6,1000,3000
1203550808,1,01,1,4,03,098,1,2,1,25
1203550808,1,01,1,4,03,098,1,1,1,38
1203550808,1,01,1,4,01,140,1,1,144,1200
1203582910,1,01,2,4,03,194,1,6,100,500
1203582910,1,01,2,4,02,088,1,1,14,194
1203582910,1,01,2,4,01,140,1,1,100,1500
1203587209,1,02,2,4,02,088,1,1,10,75
1203587209,1,02,2,4,01,140,1,2,62,500
1203587209,1,02,2,4,01,140,1,1,312,2500
1203686201,1,02,1,5,01,251,0,1,1,150
1203686201,1,02,1,5,02,250,0,1,1,100
1203686201,1,02,1,5,04,279,0,1,35,1960
1203686213,1,03,1,9,01,504,0,1,210,7200
1203686217,1,01,1,4,01,140,1,2,14,180
1203686217,1,01,1,4,01,140,1,1,770,6600
1203686511,1,01,1,9,02,529,0,1,35,750
1203686511,1,01,1,9,01,509,0,1,35,1094
1203686515,1,01,1,4,03,194,1,2,80,80
1203686515,1,01,1,5,01,250,0,1,1,100
1203686515,1,01,1,4,02,088,1,1,17,102
1203686515,1,01,1,4,01,140,1,1,288,2448
1203686519,1,01,1,9,02,529,0,6,2,48
1203686519,1,01,1,9,01,509,0,1,30,1020
1203686519,1,01,1,9,02,529,0,1,4,96
1203686519,1,01,1,9,01,509,0,6,15,510
1203686523,1,01,1,9,02,529,0,1,32,736
1203686523,1,01,1,9,01,509,0,1,32,1120
1203686608,1,01,1,4,01,140,1,1,400,2800
1203686608,1,01,1,4,01,140,1,2,20,140
1203686608,1,01,1,4,02,194,1,2,200,200
1203686608,1,02,2,5,04,279,0,1,5,270
1203686620,1,01,2,4,02,088,1,1,21,120
1203686620,1,01,2,4,02,088,1,6,70,400
1203686620,1,01,2,4,03,198,1,1,140,1200
1203686620,1,01,2,4,06,194,1,2,200,500
1203686620,1,02,2,5,01,250,0,1,1,120
1203686620,1,02,2,5,05,279,0,1,22,1080
1203686620,1,01,2,4,05,152,1,1,40,600
1203686624,1,01,2,4,01,140,1,2,450,3150
1203686624,1,01,2,4,01,140,1,1,300,2100
1203686624,1,01,2,4,02,194,1,2,400,400
1203686624,1,01,2,4,01,140,1,6,50,350
1203686710,1,01,1,9,03,504,0,6,4,720
1203686710,1,01,2,4,03,194,1,2,2000,5000
1203686710,1,01,2,4,02,001,1,1,6,600
1203686710,1,01,2,4,01,140,1,1,200,1250
1203686710,1,01,1,9,03,504,0,1,8,1440
1203686710,1,01,1,9,01,509,0,1,81,3360
1203698915,1,01,1,4,01,140,1,1,500,3000
1203698915,1,01,1,4,01,140,1,6,50,300
1203698915,1,01,1,4,02,088,1,1,150,150
1203698915,1,01,1,4,02,088,1,6,20,100
1203698915,1,01,1,4,04,137,1,6,40,960
1203698915,1,01,1,4,04,137,1,1,60,1440
1203698915,1,01,1,4,03,194,1,1,20,160
1203933017,1,01,1,4,01,173,1,2,4500,9000
1203933017,1,01,1,5,02,284,0,1,1095,6570
1203933017,1,01,1,5,02,284,0,6,100,600
1203958613,1,02,1,5,01,250,0,1,4,280
1203958613,1,01,1,4,03,194,1,6,500,600
1203958613,1,01,1,4,01,140,1,1,600,3000
1203958613,1,02,1,5,04,279,0,1,3,150
1203958613,1,02,1,5,03,262,0,1,9,135
1203958613,1,02,1,5,02,251,0,1,3,210
1203958802,1,02,1,9,03,552,0,6,26,1056
1203958802,1,02,1,9,02,529,0,1,6,300
1203958802,1,02,2,5,03,263,0,1,4,520
1203958802,1,02,2,5,02,251,0,1,1,130
1203958802,1,02,1,9,05,584,0,1,6,720
1203958802,1,02,2,5,01,250,0,1,2,260
1203958802,1,02,1,9,01,509,0,1,24,2400
1203958802,1,02,1,9,02,529,0,6,3,150
1203958802,1,02,2,5,06,279,0,1,15,750
1203958802,1,02,1,9,03,552,0,1,26,1056
1203958806,1,01,1,5,03,263,0,1,3,390
1203958806,1,01,1,5,05,279,0,1,10,500
1203958806,1,01,1,5,02,251,0,1,1,130
1203958806,1,01,1,5,01,250,0,1,4,520
1204039308,1,02,1,5,04,279,0,1,14,675
1204039308,1,02,1,5,01,250,0,1,4,400
1204039312,1,01,2,4,04,199,1,6,5,500
1204039312,1,01,2,4,04,199,1,1,5,500
1204039312,1,01,2,4,03,040,1,6,85,320
1204039312,1,01,2,4,03,040,1,2,1530,5760
1204039312,1,01,2,4,03,040,1,1,85,320
1204039312,1,01,2,4,02,088,1,6,160,1600
1204039312,1,01,2,4,02,088,1,1,40,400
1204039312,1,01,2,4,01,140,1,6,150,938
1204039312,1,01,2,4,01,140,1,2,940,5875
1204039312,1,01,2,4,01,140,1,1,500,3125
1204039312,1,02,1,5,05,279,0,1,13,648
1204039312,1,01,2,4,05,194,1,2,1500,1500
1204039312,1,02,1,5,01,250,0,6,1,130
1204039312,1,02,1,5,01,250,0,1,4,520
1204039320,1,01,2,5,07,275,0,6,1,200
1204039320,1,01,2,5,05,279,0,6,1,60
1204039320,1,01,2,5,05,279,0,1,5,240
1204039320,1,01,2,5,04,262,0,6,4,100
1204039320,1,01,2,5,03,263,0,6,2,200
1204039320,1,01,2,5,02,251,0,6,1,120
1204039320,1,01,2,5,02,251,0,1,1,120
1204039320,1,01,2,5,01,250,0,6,2,240
1204039320,1,01,2,5,01,250,0,1,2,240
1204039320,1,01,2,4,03,198,1,6,40,480
1204039320,1,01,2,4,03,198,1,1,10,120
1204039320,1,01,2,4,01,140,1,6,30,188
1204039320,1,01,2,4,01,140,1,2,250,1563
1204039320,1,01,2,4,01,140,1,1,50,313
1204039320,1,01,2,4,04,194,1,2,500,500
1204039402,1,01,1,4,02,088,1,1,36,300
1204039402,1,01,1,4,04,199,1,1,5,150
1204039402,1,01,1,4,01,140,1,2,11,75
1204039402,1,01,1,4,03,040,1,2,125,1000
1204039402,1,01,1,4,01,140,1,6,88,625
1204039402,1,01,1,4,04,199,1,2,2,60
1204039402,1,01,1,4,05,194,1,2,500,1000
1204039402,1,01,1,4,01,140,1,1,494,2700
1204039406,1,02,1,5,04,279,0,2,1,12
1204039406,1,02,1,5,04,279,0,1,1,39
1204039410,1,01,1,4,01,140,1,1,951,5500
1204039410,1,01,1,4,01,140,1,2,11,75
1204039410,1,01,1,4,02,088,1,1,38,300
1204039410,1,01,1,4,03,040,1,1,50,400
1204039410,1,01,1,4,03,040,1,2,650,5200
1204039410,1,01,1,4,03,040,1,6,40,400
1204039410,1,01,1,4,04,199,1,1,19,570
1204039410,1,01,1,4,04,199,1,2,1,30
1204039410,1,01,1,4,05,194,1,2,500,1000
1204039414,1,01,1,5,01,244,0,7,1,5000
1204039418,1,02,1,5,05,279,0,2,1,9
1204039418,1,02,1,5,05,279,0,1,5,240
1204039418,1,02,1,5,03,263,0,6,2,160
1204039418,1,02,1,5,02,250,0,1,5,750
1204039422,1,01,1,4,03,198,1,1,150,750
1204039422,1,01,1,4,04,194,1,2,500,1000
1204039422,1,01,1,4,02,088,1,1,53,450
1204039422,1,01,1,4,01,140,1,1,1000,6000
1204039801,1,02,1,5,09,280,0,1,42,2600
1204039801,1,01,1,4,02,040,1,1,250,1250
1204039801,1,01,1,4,01,140,1,2,370,2313
1204039801,1,01,1,4,01,140,1,1,450,2813
1204039801,1,02,1,5,08,279,0,1,50,2496
1204039801,1,02,1,5,04,250,0,1,4,600
1204039801,1,01,1,4,04,194,1,2,500,500
1204039801,1,01,1,4,03,088,1,1,50,800
1204039805,1,01,1,4,01,140,1,2,400,2500
1204039805,1,01,1,4,02,194,1,2,500,500
1204039805,1,01,1,4,01,140,1,1,440,2750
1204039809,1,01,1,4,05,194,1,2,800,500
1204039809,1,02,1,5,10,280,0,1,88,5200
1204039809,1,02,1,5,09,279,0,1,62,3120
1204039809,1,02,1,5,07,254,0,1,2,1800
1204039809,1,02,1,5,01,251,0,1,1,100
1204039809,1,01,1,4,01,140,1,1,300,1875
1204039809,1,01,1,4,04,199,1,1,1,100
1204039809,1,01,1,4,03,040,1,1,100,500
1204039809,1,01,1,4,02,006,1,1,20,500
1204039809,1,01,1,4,01,140,1,2,340,2125
1204039813,1,04,1,5,06,279,0,1,31,1560
1204039821,1,01,2,5,02,250,0,1,2,300
1204039821,1,01,2,5,05,279,0,1,16,780
1204039907,1,02,1,5,05,279,0,1,10,600
1204039907,1,02,1,5,04,254,0,6,2,1400
1204039907,1,02,1,5,04,254,0,1,1,700
1204039907,1,02,1,5,03,263,0,1,15,2550
1204039907,1,02,1,5,02,250,0,1,14,2100
1204039907,1,02,1,4,03,194,1,2,450,1350
1204039907,1,02,1,5,05,279,0,2,4,88
1204039907,1,02,1,4,02,088,1,1,25,240
1204039907,1,02,1,4,01,140,1,1,2100,10500
1204039915,1,01,1,4,01,140,1,1,560,2800
1204039915,1,01,1,4,02,088,1,1,21,200
1204114203,1,01,1,4,03,040,1,1,24,480
1204114203,1,01,1,4,02,098,1,1,24,720
1204114203,1,01,1,4,01,140,1,1,400,2800
1204114203,1,01,1,4,04,194,1,2,10,200
1204136704,1,01,1,4,02,088,1,6,200,2000
1204136704,1,01,1,4,02,088,1,1,40,400
1204136704,1,01,1,4,01,140,1,2,40,200
1204136704,1,01,1,4,01,140,1,1,320,1600
1204136712,1,01,1,4,02,088,1,6,147,1400
1204136712,1,01,1,4,03,194,1,2,750,750
1204136712,1,01,1,4,03,194,1,6,750,750
1204136712,1,01,1,4,02,088,1,1,147,1400
1204193015,1,02,1,4,03,088,1,1,30,300
1204193015,1,02,1,4,02,040,1,2,300,2500
1204193015,1,02,1,4,01,140,1,1,1000,5500
1204193015,1,02,1,4,01,140,1,6,500,2250
1204193204,1,02,2,4,01,040,1,6,50,750
1204193204,1,02,2,5,05,263,0,1,2,80
1204193204,1,02,2,4,04,199,1,7,2,60
1204193204,1,02,2,4,04,199,1,6,1,30
1204193204,1,02,2,4,04,199,1,3,3,90
1204193204,1,02,2,4,04,199,1,1,8,240
1204193204,1,02,2,4,01,040,1,2,200,3000
1204193208,1,01,1,5,01,268,0,1,2,17000
1204193208,1,01,1,5,01,268,0,3,1,6000
1204193208,1,01,1,4,04,194,1,2,8000,12000
1204193208,1,01,1,4,03,079,1,6,1,40
1204193208,1,01,1,4,03,079,1,1,13,520
1204193208,1,01,1,4,02,199,1,1,100,3000
1204193208,1,01,1,5,01,268,0,6,1,8500
1204193216,1,01,1,4,01,140,1,2,340,1300
1204193216,1,01,1,4,01,140,1,1,50,250
1204193216,1,01,1,4,01,140,1,3,90,1300
1204193216,1,01,1,4,01,140,1,6,20,100
1204193216,1,01,1,4,03,194,1,2,5000,12500
1204193306,1,01,1,4,01,140,1,1,280,4000
1204193306,1,01,1,4,03,194,1,2,250,750
1204193306,1,01,1,4,01,140,1,2,20,300
1204193306,1,01,1,4,02,098,1,1,13,300
1204193306,1,01,1,4,02,098,1,2,2,70
1204193310,1,01,1,4,02,194,1,2,20,360
1204193310,1,01,1,4,01,140,1,2,15,180
1204193310,1,01,1,4,01,140,1,1,335,4020
1204193909,1,01,1,4,02,199,1,1,50,2000
1204193909,1,01,1,4,03,040,1,2,54000,55000
1204193909,1,01,1,4,01,140,1,1,5000,28500
1204193913,1,01,1,4,03,199,1,2,35,1000
1204193913,1,01,1,4,03,199,1,1,65,2600
1204193913,1,01,1,4,01,140,1,1,2000,10000
1204193913,1,01,1,4,02,040,1,2,40000,20000
1204193913,1,01,1,4,04,194,1,2,2000,6000
1204193913,1,01,1,4,01,140,1,2,2000,8000
1204193917,1,01,1,4,03,194,1,2,4000,12000
1204193917,1,01,1,4,02,098,1,1,140,4000
1204193917,1,01,1,4,01,140,1,1,700,4000
1204193917,1,01,1,4,01,140,1,2,560,2500
1204310216,1,01,2,4,05,199,1,1,126,3780
1204310216,1,01,2,4,04,194,1,4,800,1600
1204310216,1,01,2,4,03,185,1,6,3,50
1204310216,1,01,2,4,05,199,1,6,24,720
1204310216,1,01,2,4,01,140,1,1,800,3200
1204310216,1,01,2,4,03,185,1,2,1488,7440
1204310216,1,01,2,4,01,140,1,6,100,400
1204310216,1,01,2,4,02,088,1,1,60,300
1204310216,1,01,2,4,02,088,1,6,20,100
1204310216,1,01,2,4,03,185,1,1,9,180
1204310216,1,01,2,4,01,140,1,2,60,60
1204310220,1,01,1,4,02,088,1,1,50,500
1204310220,1,01,1,4,03,194,1,4,3500,4800
1204310220,1,01,1,4,01,140,1,1,5000,30000
1204310913,1,01,1,4,02,040,1,4,3750,37500
1204310913,1,01,1,4,03,199,1,2,8,80
1204310913,1,01,1,4,04,194,1,4,500,5000
1204310917,1,01,1,4,01,140,1,1,1000,5000
1204310917,1,01,1,4,01,140,1,2,2500,9000
1204310917,1,01,1,4,01,140,1,4,500,2500
1204310917,1,01,1,4,02,194,1,4,3000,9000
1204410021,1,03,2,5,02,279,0,1,101,4545
1204410021,1,03,2,5,01,250,0,1,5,750
1204410202,1,01,1,4,05,211,1,1,40,1200
1204410202,1,01,1,4,06,088,1,1,15,450
1204410202,1,01,1,4,06,088,1,6,10,150
1204410202,1,01,1,4,01,152,1,1,35,700
1204410202,1,01,1,4,01,152,1,5,10,200
1204410202,1,01,1,4,01,152,1,6,5,100
1204410202,1,01,1,4,02,198,1,1,30,600
1204410202,1,01,1,4,04,079,1,1,20,300
1204410202,1,01,1,4,03,140,1,5,500,2800
1204410202,1,01,1,4,03,140,1,6,500,2800
1204410202,1,01,1,4,02,198,1,5,5,100
1204410202,1,01,1,4,02,198,1,6,5,100
1204410202,1,01,1,4,03,140,1,1,4000,22400
1204410508,1,01,2,4,03,194,1,2,1500,500
1204410508,1,01,2,4,02,088,1,6,191,955
1204410508,1,01,2,4,01,140,1,2,10,30
1204410508,1,01,2,4,01,140,1,6,100,650
1204410508,1,01,2,4,02,088,1,1,306,1530
1204410508,1,01,2,4,01,140,1,1,1890,12285
1204410520,1,02,2,5,06,279,0,2,2,67
1204410520,1,02,2,5,06,279,0,1,10,333
1204410520,1,02,2,5,05,263,0,1,5,400
1204410520,1,02,2,5,04,250,0,6,1,100
1204410520,1,02,2,5,04,250,0,1,4,400
1204410520,1,02,2,5,03,251,0,6,1,120
1204410520,1,02,2,5,03,251,0,1,3,360
1204410524,1,01,1,4,02,087,1,1,50,260
1204410524,1,01,1,4,01,140,1,1,601,5010
1204410703,1,01,1,5,02,286,0,6,15,1500
1204410703,1,01,1,5,02,286,0,1,20,2000
1204410703,1,01,1,5,02,286,0,4,19,1900
1204410711,1,01,2,5,02,286,0,1,10,1000
1204410711,1,01,1,4,02,088,1,1,3600,6500
1204410711,1,01,1,4,01,140,1,1,240,480
1204410711,1,01,2,5,02,286,0,6,10,1000
1204410711,1,01,2,5,02,286,0,4,100,10000
1204410715,1,02,2,4,03,198,1,2,3,75
1204410715,1,02,2,4,01,140,1,1,1440,10000
1204410715,1,02,2,4,03,198,1,6,4,100
1204410715,1,02,2,4,02,040,1,2,7,75
1204410715,1,02,2,4,03,198,1,1,12,75
1204410715,1,02,2,4,02,040,1,6,2,50
1204410715,1,02,2,4,02,040,1,1,15,75
1204410719,1,01,1,4,01,140,1,1,900,7500
1204410719,1,03,1,4,01,140,1,1,720,6000
1204421403,1,04,1,4,02,194,1,1,38,646
1204421403,1,04,1,4,01,140,1,1,672,4200
1204421407,1,01,1,4,02,088,1,1,30,180
1204421407,1,01,1,4,01,140,1,1,480,3000
1204421419,1,02,1,4,01,140,1,1,320,2000
1204421419,1,02,1,4,02,194,1,2,30,450
1204421423,1,01,1,4,01,140,1,2,200,1250
1204421423,1,01,1,4,01,140,1,1,600,3750
1204421609,1,01,1,4,01,140,1,2,8,50
1204421609,1,01,1,4,03,194,1,2,100,200
1204421609,1,01,1,4,02,088,1,1,24,300
1204421609,1,01,1,4,01,140,1,1,1440,9000
1204421617,1,01,1,5,04,263,0,1,3,300
1204421617,1,01,1,5,01,254,0,1,1,1000
1204421617,1,01,1,4,04,211,1,1,45,675
1204421617,1,01,1,5,01,254,0,6,1,1000
1204421617,1,01,1,5,07,279,0,2,3,100
1204421617,1,01,1,5,07,279,0,1,7,390
1204421617,1,01,1,5,03,250,0,1,5,750
1204421617,1,01,1,4,03,098,1,1,60,1200
1204421617,1,01,1,4,02,088,1,1,24,300
1204421617,1,01,1,4,01,140,1,1,1440,9000
1204421621,1,01,1,4,01,006,1,1,30,630
1204421621,1,01,1,4,07,088,1,1,24,300
1204421621,1,01,1,4,04,140,1,1,800,5000
1204421621,1,01,1,4,04,140,1,2,120,750
1204421621,1,01,1,4,05,098,1,1,360,7200
1204421802,1,01,2,4,02,088,1,1,90,270
1204421802,1,01,2,4,04,194,1,2,250,625
1204421802,1,01,2,4,01,140,1,1,1296,7800
1204421806,1,10,1,4,02,088,1,1,90,225
1204421806,1,10,1,4,03,194,1,2,400,800
1204421806,1,10,1,4,01,140,1,1,1750,8750
1204421810,1,01,1,4,02,088,1,1,30,90
1204421810,1,02,2,5,01,254,0,1,2,1400
1204421818,1,02,1,4,03,194,1,2,100,200
1204421818,1,02,1,4,01,140,1,1,500,3000
1204421818,1,02,1,4,02,088,1,1,30,90
1204421822,1,01,1,4,03,194,1,2,500,1250
1204421822,1,01,1,4,01,140,1,1,1500,9000
1204421822,1,01,1,4,02,088,1,1,60,180
1204421822,1,02,2,5,01,254,0,1,3,2100
1204421904,1,01,1,4,03,194,1,2,500,550
1204421904,1,01,1,4,01,140,1,1,1000,5600
1204421904,1,01,1,4,02,088,1,1,80,240
1204421916,1,01,1,4,04,194,1,2,750,825
1204421916,1,02,1,5,01,250,0,1,4,600
1204421916,1,01,1,4,01,140,1,1,1300,7280
1204421916,1,02,1,5,03,279,0,1,174,5916
1204421916,1,01,1,4,02,088,1,1,80,240
1204421920,1,02,1,4,03,098,1,1,20,600
1204421920,1,02,1,4,01,140,1,1,350,1960
1204421920,1,02,1,4,02,088,1,1,40,120
1204421924,1,01,1,4,01,140,1,2,500,2800
1204421924,1,01,1,5,01,246,0,1,1,3000
1204421924,1,01,1,4,04,098,1,1,250,7500
1204421924,1,01,1,4,01,140,1,1,1500,8400
1204421924,1,01,1,4,02,088,1,1,120,360
1204421924,1,01,1,4,03,087,1,1,10,150
1204466014,1,01,2,5,05,279,0,1,17,900
1204466014,1,01,2,5,01,250,0,1,10,1000
1204466018,1,01,1,4,01,140,1,1,1300,6500
1204466018,1,01,1,4,01,140,1,2,200,800
1204466018,1,01,1,4,02,194,1,2,500,1500
1204466203,1,02,1,4,01,140,1,5,270,1200
1204466203,1,02,1,4,01,140,1,1,540,2400
1204466207,1,01,1,4,01,140,1,1,972,5400
1204466223,1,01,1,4,01,140,1,1,315,1750
1204466223,1,01,1,4,04,199,1,1,8,240
1204466223,1,01,1,4,02,098,1,1,9,300
1204466223,1,01,1,4,01,140,1,2,9,50
1204466301,1,01,1,4,06,088,1,6,4,20
1204466301,1,01,1,4,06,088,1,1,13,60
1204466301,1,01,1,4,04,194,1,2,600,1400
1204466301,1,01,1,4,03,040,1,2,200,200
1204466301,1,01,1,4,02,098,1,1,20,400
1204466301,1,01,1,4,01,140,1,1,1000,2500
1204466301,1,01,1,5,07,249,0,6,1,800
1204466301,1,01,1,5,01,241,0,1,2,3700
1204466301,1,01,1,5,02,251,0,1,7,980
1204466301,1,01,1,5,04,260,0,1,3,120
1204466301,1,01,1,5,06,280,0,1,25,1275
1204466301,1,01,1,5,06,280,0,2,116,6000
1204466321,1,01,1,6,01,407,0,3,40,100
1204466704,1,05,1,4,01,140,1,2,576,2400
1204466704,1,05,1,4,02,098,1,1,29,720
1204466704,1,05,1,4,02,098,1,2,29,580
1204466704,1,05,1,4,04,194,1,2,3000,3000
1204466704,1,01,1,4,02,035,1,1,75,1500
1204466704,1,01,1,4,03,088,1,1,120,400
1204466704,1,01,1,4,04,194,1,2,6000,6000
1204466704,1,01,1,5,04,279,0,1,12,480
1204466704,1,05,1,4,01,140,1,1,288,1200
