folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
1060147716,1,01,2,5,C10,400
1060147717,1,01,1,4,B02,6000
1060147717,1,01,1,4,B04,4000
1060147717,1,01,1,4,B00,22420
1060147717,1,01,1,5,C10,160
1060147717,1,01,1,4,B06,6650
1060147717,1,01,1,5,C00,860
1060147717,1,01,1,4,B08,4320
1060147717,1,01,1,4,B07,1450
1060147717,1,01,1,5,C07,700
1060153415,1,01,1,4,B00,20000
1060153415,1,01,1,4,B06,15000
1060153415,1,01,1,4,B07,5000
1060153416,1,01,2,5,C00,135
1060153416,1,01,2,5,C07,15
1060153416,1,01,2,5,C10,120
1060153603,1,01,2,4,B02,6000
1060153603,1,01,2,4,B00,7270
1060153603,1,01,2,4,B06,1200
1060153603,1,01,2,4,B07,70
1060153604,1,01,2,5,C08,18000
1060153604,1,01,2,5,C10,2400
1060153604,1,01,2,5,C11,1200
1060153604,1,01,2,5,C00,21600
1060153807,1,01,1,5,C10,700
1060153807,1,01,1,5,C08,1500
1060153807,1,01,1,5,C00,2200
1060153808,1,01,1,5,C10,800
1060153808,1,01,1,5,C13,162000
1060153808,1,01,1,5,C08,25000
1060153808,1,01,1,5,C00,187800
1060153808,1,01,1,4,B07,25000
1060153808,1,01,1,4,B00,25000
1060153811,1,01,1,5,C02,1000
1060153811,1,01,1,5,C10,600
1060153811,1,01,1,5,C08,12000
1060153811,1,01,1,5,C06,600
1060153811,1,01,1,5,C13,3000
1060153811,1,01,1,5,C00,17200
1060153812,1,01,1,5,C10,3000
1060153812,1,01,1,5,C00,29000
1060153812,1,01,1,5,C08,26000
1060153919,1,01,1,5,C08,7110
1060153919,1,01,1,5,C10,300
1060153919,1,01,1,4,B00,7000
1060153919,1,01,1,4,B06,7000
1060153919,1,01,1,5,C00,18910
1060153919,1,01,1,5,C06,7200
1060153919,1,01,1,5,C01,3000
1060153919,1,01,1,5,C07,1300
1060153923,1,01,1,4,B15,3500
1060153923,1,01,1,5,C08,375
1060153923,1,01,1,4,B02,2500
1060153923,1,01,1,4,B00,8400
1060153923,1,01,1,4,B07,2400
1060153923,1,01,1,5,C07,4500
1060153923,1,01,1,5,C00,4875
1060153924,1,02,2,5,C00,5388
1060153924,1,02,2,5,C07,300
1060153924,1,02,2,5,C08,5088
1060160021,1,01,1,4,B07,6000
1060160021,1,01,1,5,C06,19200
1060160021,1,01,1,5,C04,5000
1060160021,1,01,1,4,B00,18000
1060160021,1,01,1,5,C00,44700
1060160021,1,01,1,5,C08,20500
1060160021,1,01,1,4,B02,12000
1060160313,1,02,1,5,C08,1560
1060160313,1,02,1,5,C00,1560
1060160314,1,01,2,4,B11,1080
1060160314,1,01,2,4,B07,4600
1060160314,1,01,2,4,B00,7280
1060160314,1,01,2,4,B02,1600
1060160402,1,01,2,5,C01,3000
1060160402,1,01,2,5,C00,4000
1060160402,1,01,2,4,B07,3800
1060160402,1,01,2,4,B00,7100
1060160402,1,01,2,5,C10,1000
1060160402,1,01,2,4,B02,1800
1060160402,1,01,2,4,B06,1500
1060160403,1,01,1,5,C08,900
1060160403,1,01,1,5,C00,900
1060160406,1,01,1,5,C08,9000
1060160406,1,01,1,5,C09,500
1060160406,1,01,1,5,C10,4000
1060160406,1,01,1,4,B07,4700
1060160406,1,01,1,4,B02,13000
1060160406,1,01,1,4,B00,17700
1060160406,1,01,1,5,C01,45000
1060160406,1,01,1,5,C00,58500
1060160908,1,01,2,5,C01,5000
1060160908,1,01,2,5,C10,3000
1060160908,1,01,2,5,C00,8000
1060166419,1,01,1,4,B06,3000
1060166419,1,01,1,4,B07,4500
1060166419,1,01,1,4,B15,1000
1060166419,1,01,1,4,B00,8500
1060166421,1,01,1,5,C06,3200
1060166421,1,01,1,5,C08,10000
1060166421,1,01,1,5,C00,14850
1060166421,1,01,1,5,C04,1250
1060166421,1,01,1,5,C09,400
1060166423,1,01,1,4,B02,2500
1060166423,1,01,1,4,B00,6550
1060166423,1,01,1,4,B11,800
1060166423,1,01,1,4,B10,2000
1060166423,1,01,1,4,B15,1000
1060166423,1,01,1,5,C10,350
1060166423,1,01,1,5,C09,500
1060166423,1,01,1,5,C00,850
1060166423,1,01,1,4,B07,250
1060166817,1,01,1,4,B00,50
1060166817,1,01,1,4,B07,50
1060166817,1,01,1,5,C00,3550
1060166817,1,01,1,5,C08,3550
1060170201,1,06,1,4,B05,3000
1060170201,1,06,1,4,B00,30000
1060170201,1,06,1,4,B06,15000
1060170201,1,06,1,4,B07,7000
1060170201,1,06,1,4,B11,5000
1060170201,1,06,1,5,C00,8000
1060170201,1,06,1,5,C09,3000
1060170201,1,06,1,5,C10,5000
1060170205,1,01,1,4,B06,25000
1060170205,1,01,1,4,B05,7000
1060170205,1,01,1,4,B07,15000
1060170205,1,01,1,4,B00,50000
1060170205,1,01,1,5,C08,10000
1060170205,1,01,1,5,C06,5000
1060170205,1,01,1,5,C05,3500
1060170205,1,01,1,4,B10,3000
1060170205,1,01,1,5,C00,18500
1060170616,1,01,1,5,C00,500
1060170616,1,01,1,5,C10,500
1060170616,1,01,1,4,B06,15500
1060170616,1,01,1,4,B08,3000
1060170616,1,01,1,4,B00,18500
1060170617,1,01,1,4,B00,54200
1060170617,1,01,1,4,B02,13000
1060170617,1,01,1,5,C10,1000
1060170617,1,01,1,5,C00,1000
1060170617,1,01,1,4,B11,1000
1060170617,1,01,1,4,B10,1200
1060170617,1,01,1,4,B08,30000
1060170617,1,01,1,4,B06,6000
1060170617,1,01,1,4,B05,3000
1060170620,1,01,2,5,C08,1000
1060170620,1,01,2,5,C06,480
1060170620,1,01,2,5,C10,100
1060170620,1,01,2,5,C00,1580
1060170708,1,01,1,4,B06,2000
1060170708,1,01,1,5,C10,2000
1060170708,1,01,1,5,C09,1000
1060170708,1,01,1,5,C08,2000
1060170708,1,01,1,5,C06,1500
1060170708,1,01,1,4,B04,2000
1060170708,1,01,1,5,C04,1000
1060170708,1,01,1,4,B11,4200
1060170708,1,01,1,5,C00,7500
1060170708,1,01,1,4,B00,8200
1060170709,1,01,1,5,C00,9000
1060170709,1,01,1,5,C06,2000
1060170709,1,01,1,5,C08,5000
1060170709,1,01,1,5,C10,2000
1060170709,1,01,1,4,B00,14320
1060170709,1,01,1,4,B04,3000
1060170709,1,01,1,4,B05,2000
1060170709,1,01,1,4,B06,4000
1060170709,1,01,1,4,B10,320
1060170709,1,01,1,4,B11,5000
1060182409,1,01,1,4,B11,600
1060182409,1,01,1,4,B10,6000
1060182409,1,01,1,4,B09,3600
1060182409,1,01,1,4,B07,21000
1060182409,1,01,1,4,B00,49000
1060182409,1,01,1,4,B02,4800
1060182409,1,01,1,4,B04,9000
1060182409,1,01,1,4,B06,4000
1060182801,1,01,1,5,C08,2050
1060182801,1,01,1,5,C00,2100
1060182801,1,01,1,5,C10,50
1060182801,1,01,1,4,B00,1500
1060182801,1,01,1,4,B06,1500
1060182802,1,02,1,4,B02,10000
1060182802,1,02,1,4,B06,3000
1060182802,1,02,1,4,B07,5000
1060182802,1,02,1,4,B00,18000
1060182805,1,01,1,5,C10,500
1060182805,1,01,1,5,C08,12000
1060182805,1,01,1,5,C06,6000
1060182805,1,01,1,5,C00,19000
1060182805,1,01,1,5,C19,500
1060187408,1,02,1,5,C08,6600
1060187408,1,02,1,5,C00,6900
1060187408,1,02,1,5,C09,300
1060187410,1,01,1,4,B05,16000
1060187410,1,01,1,4,B06,14000
1060187410,1,01,1,4,B10,6000
1060187410,1,01,1,4,B11,1900
1060187410,1,01,1,5,C00,11400
1060187410,1,01,1,5,C10,1300
1060187410,1,01,1,5,C08,9600
1060187410,1,01,1,5,C06,500
1060187410,1,01,1,4,B00,37900
1060193001,1,03,1,4,B07,500
1060193001,1,03,1,4,B06,3000
1060193001,1,03,1,4,B00,3700
1060193001,1,01,1,5,C10,500
1060193001,1,01,1,5,C09,300
1060193001,1,01,1,5,C08,32200
1060193001,1,03,1,4,B11,200
1060193001,1,01,1,4,B09,50
1060193001,1,01,1,4,B02,5000
1060193001,1,01,1,4,B01,2000
1060193001,1,01,1,4,B00,7050
1060193001,1,03,1,5,C08,8000
1060193001,1,03,1,5,C00,8000
1060193001,1,01,1,5,C00,33000
1060193002,1,01,1,4,B06,2000
1060193002,1,01,1,4,B09,50
1060193002,1,01,1,4,B07,700
1060193002,1,01,1,4,B00,3750
1060193002,1,02,1,5,C08,3000
1060193002,1,02,1,5,C00,3000
1060193002,1,01,1,5,C10,1800
1060193002,1,01,1,5,C08,10000
1060193002,1,01,1,5,C01,5000
1060193002,1,01,1,5,C00,16800
1060193002,1,01,1,4,B11,1000
1060193004,1,02,1,5,C08,20000
1060193004,1,02,1,5,C00,20200
1060193004,1,02,1,5,C10,200
1060193206,1,01,1,4,B11,2700
1060193206,1,01,1,4,B06,50000
1060193206,1,01,1,4,B04,1800
1060193206,1,01,1,4,B00,54500
1060193517,1,01,1,4,B07,750
1060193517,1,01,1,5,C10,400
1060193517,1,01,1,4,B11,900
1060193517,1,01,1,5,C00,5400
1060193517,1,01,1,4,B10,8200
1060193517,1,01,1,4,B00,24070
1060193517,1,01,1,4,B02,12000
1060193517,1,01,1,4,B06,2220
1060193517,1,01,1,5,C08,5000
1060193518,1,01,1,5,C00,13500
1060193518,1,01,1,5,C08,12000
1060193518,1,01,1,5,C10,1500
1060193518,1,01,1,4,B00,65100
1060193518,1,01,1,4,B06,24000
1060193518,1,01,1,4,B10,8000
1060193518,1,01,1,4,B11,2100
1060193518,1,01,1,4,B15,24000
1060193518,1,01,1,4,B05,7000
1060193712,1,01,1,4,B00,10700
1060193712,1,01,1,4,B02,1300
1060193712,1,01,1,4,B04,5000
1060193712,1,01,1,4,B06,4000
1060193712,1,01,1,4,B15,400
1060193712,1,01,1,5,C00,10800
1060193712,1,01,1,5,C08,10100
1060193712,1,01,1,5,C09,300
1060193712,1,01,1,5,C10,400
1060193714,1,02,1,4,B00,15650
1060193714,1,02,1,4,B02,12200
1060193714,1,02,1,4,B06,2000
1060193714,1,02,1,4,B10,800
1060193714,1,02,1,4,B11,650
1060193714,1,02,1,5,C00,12600
1060193714,1,02,1,5,C10,600
1060193714,1,02,1,5,C08,12000
1060193715,1,02,1,5,C10,765
1060193715,1,02,1,5,C08,7000
1060193715,1,02,1,5,C00,7765
1060193715,1,02,1,4,B11,1100
1060193715,1,02,1,4,B10,2800
1060193715,1,02,1,4,B00,4500
1060193715,1,02,1,4,B02,600
1060193716,1,02,1,5,C08,4000
1060193716,1,02,1,5,C00,4500
1060193716,1,02,1,4,B07,1200
1060193716,1,02,1,4,B04,500
1060193716,1,02,1,4,B02,6000
1060193716,1,02,1,4,B00,7700
1060193716,1,02,1,5,C10,500
1060207018,1,01,1,5,C08,5400
1060207018,1,01,1,5,C06,6000
1060207018,1,01,1,5,C00,11800
1060207018,1,01,1,5,C09,400
1060207205,1,01,1,5,C06,31200
1060207205,1,01,1,5,C09,1800
1060207205,1,01,1,4,B00,11800
1060207205,1,01,1,5,C00,34500
1060207205,1,01,1,4,B10,2400
1060207205,1,01,1,4,B07,2400
1060207205,1,01,1,4,B02,7000
1060207205,1,01,1,5,C07,1500
1060213412,1,01,2,5,C08,14
1060213412,1,01,2,5,C00,14
1060213414,1,01,1,5,C09,500
1060213414,1,01,1,5,C08,500
1060213414,1,01,1,5,C00,2000
1060213414,1,01,1,5,C10,1000
1060213601,1,01,1,4,B10,5250
1060213601,1,01,1,4,B08,14000
1060213601,1,01,1,4,B06,8000
1060213601,1,01,1,4,B02,9800
1060213601,1,01,1,4,B00,43610
1060213601,1,01,1,4,B11,560
1060213601,1,01,1,5,C10,2000
1060213601,1,01,1,5,C08,18000
1060213601,1,01,1,5,C06,12000
1060213601,1,01,1,5,C04,6000
1060213601,1,01,1,5,C00,38000
1060213601,1,01,1,4,B15,6000
1060213806,1,01,1,4,B11,300
1060213806,1,01,1,4,B06,2400
1060213806,1,01,1,4,B02,4500
1060213806,1,01,1,4,B00,7200
1060213806,1,01,1,5,C00,600
1060213806,1,01,1,5,C10,600
1060213807,1,02,2,5,C08,2400
1060213807,1,02,2,5,C10,600
1060213807,1,02,2,5,C00,3000
1060213807,1,02,2,4,B11,810
1060213807,1,02,2,4,B10,900
1060213807,1,02,2,4,B06,800
1060213807,1,02,2,4,B02,3000
1060213807,1,02,2,4,B00,5510
1060213807,1,01,1,5,C10,250
1060213807,1,01,1,5,C08,6000
1060213807,1,01,1,5,C00,6250
1060213808,1,01,2,5,C10,1000
1060213808,1,01,2,5,C08,48000
1060213808,1,01,2,5,C00,49000
1060213809,1,01,1,5,C10,50
1060213809,1,01,1,4,B10,300
1060213809,1,01,1,4,B11,300
1060213809,1,01,1,5,C00,50
1060213809,1,01,1,4,B00,5600
1060213809,1,01,1,4,B06,2000
1060213809,1,01,1,4,B02,3000
1060213810,1,01,1,5,C08,2000
1060213810,1,01,1,5,C10,100
1060213810,1,01,1,5,C00,2100
1060213918,1,01,1,5,C08,7000
1060213918,1,01,1,5,C00,7500
1060213918,1,01,1,5,C10,500
1060213918,1,02,2,6,D00,1600
1060213918,1,02,2,6,D05,1600
1060213919,1,02,1,5,C00,1310
1060213919,1,01,1,5,C08,1500
1060213919,1,01,1,5,C01,500
1060213919,1,01,1,4,B00,1600
1060213919,1,01,1,4,B07,1600
1060213919,1,01,1,5,C00,2000
1060213919,1,02,1,5,C08,1310
1060224413,1,01,2,5,C00,4500
1060224413,1,01,2,5,C08,4500
1060224414,1,02,1,5,C00,3100
1060224414,1,02,1,5,C06,1000
1060224414,1,02,1,5,C08,2100
1060224414,1,02,1,4,B00,1980
1060224414,1,02,1,4,B06,1000
1060224414,1,02,1,4,B07,980
1060224601,1,01,2,5,C00,12421
1060224601,1,01,2,5,C01,7000
1060224601,1,01,2,5,C08,4800
1060224601,1,02,2,5,C16,2240
1060224601,1,02,2,5,C08,14703
1060224601,1,02,2,5,C10,600
1060224601,1,02,2,5,C00,17543
1060224601,1,01,2,5,C10,621
1060224921,1,01,1,5,C07,600
1060224921,1,01,1,5,C00,3160
1060224921,1,01,1,5,C02,1500
1060224921,1,01,1,5,C08,460
1060224921,1,01,1,5,C10,600
1060225007,1,01,1,4,B06,16800
1060225007,1,02,2,5,C07,1152
1060225007,1,01,1,4,B04,2000
1060225007,1,01,1,4,B00,70300
1060225007,1,02,2,5,C00,1152
1060225007,1,01,1,4,B15,48000
1060225007,1,01,1,4,B11,1500
1060225007,1,01,1,4,B09,2000
1060225008,1,01,1,4,B00,47000
1060225008,1,01,1,4,B15,9000
1060225008,1,01,1,4,B02,30000
1060225008,1,01,1,4,B06,8000
1060225012,1,01,2,5,C08,10800
1060225012,1,01,2,5,C00,11800
1060225012,1,01,2,5,C01,1000
1060225217,1,01,1,4,B15,12000
1060225217,1,01,1,4,B00,133100
1060225217,1,01,1,4,B06,18000
1060225217,1,01,1,4,B05,10000
1060225217,1,01,1,4,B11,8000
1060225217,1,01,1,4,B09,48000
1060225217,1,01,1,4,B07,26100
1060225217,1,01,1,4,B01,11000
1060225720,1,01,2,5,C08,5520
1060225720,1,01,2,5,C00,5520
1060225722,1,01,1,4,B07,200
1060225722,1,01,1,4,B02,6800
1060225722,1,01,1,4,B00,8800
1060225722,1,01,1,4,B09,1800
1060228420,1,02,1,4,B07,4500
1060228420,1,02,1,4,B09,700
1060228420,1,02,1,4,B10,1000
1060228420,1,02,1,4,B11,1500
1060228420,1,02,1,4,B18,1800
1060228420,1,02,1,5,C00,14120
1060228420,1,02,1,5,C06,4200
1060228420,1,02,1,5,C08,9620
1060228420,1,02,1,5,C10,300
1060228420,1,02,1,4,B00,22100
1060228420,1,02,1,4,B02,8400
1060228420,1,02,1,4,B06,4200
1060228422,1,01,1,5,C07,450
1060228422,1,01,1,4,B06,7000
1060228422,1,01,1,5,C00,450
1060228422,1,01,1,4,B00,7000
1060228502,1,01,1,5,C08,7200
1060228502,1,01,1,5,C00,7200
1060228503,1,01,2,5,C08,58800
1060228503,1,01,2,5,C06,6000
1060228503,1,01,2,5,C10,6000
1060228503,1,01,2,5,C00,70800
1060228505,1,02,1,5,C08,8320
1060228505,1,02,1,5,C00,10120
1060228505,1,02,1,5,C10,1800
1060228611,1,01,1,4,B06,2540
1060228611,1,01,1,4,B05,480
1060228611,1,01,1,4,B04,4800
1060228611,1,01,1,4,B00,24820
1060228611,1,01,1,4,B09,1200
1060228611,1,01,1,4,B11,1000
1060228611,1,01,1,4,B15,8000
1060228611,1,01,1,5,C00,300
1060228611,1,01,1,5,C10,300
1060228611,1,01,1,4,B10,6800
1060228612,1,02,1,4,B09,6900
1060228612,1,02,1,4,B07,1800
1060228612,1,02,1,4,B06,12320
1060228612,1,02,1,4,B05,21000
1060228612,1,02,1,4,B04,10400
1060228612,1,02,1,4,B02,2000
1060228612,1,02,1,4,B00,98820
1060228612,1,02,1,5,C08,11520
1060228612,1,02,1,5,C06,30000
1060228612,1,02,1,5,C00,47920
1060228612,1,02,1,4,B15,28800
1060228612,1,02,1,4,B11,10800
1060228612,1,02,1,4,B10,4800
1060228612,1,02,1,5,C10,6400
1060228814,1,06,1,5,C10,700
1060228814,1,06,1,5,C00,700
1060228815,1,01,2,4,B07,1200
1060228815,1,03,1,5,C00,41200
1060228815,1,03,1,5,C08,29200
1060228815,1,03,1,5,C10,12000
1060228815,1,01,2,4,B00,7200
1060228815,1,01,2,4,B03,6000
1060229006,1,01,1,4,B06,5000
1060229006,1,01,1,5,C08,40000
1060229006,1,01,1,5,C10,1000
1060229006,1,01,1,4,B02,15000
1060229006,1,01,1,4,B00,25000
1060229006,1,01,1,5,C00,42000
1060229006,1,01,1,5,C01,1000
1060229006,1,01,1,4,B04,5000
1060229008,1,01,1,5,C18,800
1060229008,1,01,1,4,B00,9900
1060229008,1,01,1,5,C10,1000
1060229008,1,01,1,5,C08,15000
1060229008,1,01,1,5,C03,1000
1060229008,1,01,1,5,C01,8000
1060229008,1,01,1,4,B11,1400
1060229008,1,01,1,4,B07,1500
1060229008,1,01,1,4,B03,2000
1060229008,1,01,1,4,B02,5000
1060229008,1,01,1,5,C00,25800
1060229212,1,02,1,4,B07,600
1060229212,1,02,1,4,B02,6000
1060229212,1,02,1,4,B00,6600
1060229215,1,01,1,5,C08,24000
1060229215,1,01,1,4,B06,1000
1060229215,1,01,1,5,C10,1200
1060229215,1,01,1,4,B02,25000
1060229215,1,01,1,4,B00,37400
1060229215,1,01,1,4,B07,11400
1060229215,1,01,1,5,C00,28200
1060229215,1,01,1,5,C01,3000
1060229303,1,01,1,4,B06,10000
1060229303,1,01,1,4,B07,300
1060229303,1,01,1,5,C00,12300
1060229303,1,01,1,5,C08,12000
1060229303,1,01,1,4,B00,10300
1060229303,1,01,1,5,C10,300
1060229304,1,01,1,4,B07,1000
1060229304,1,01,1,4,B00,1000
1060229716,1,01,2,5,C00,47000
1060229716,1,01,2,4,B08,2000
1060229716,1,01,2,4,B07,10200
1060229716,1,01,2,4,B05,2300
1060229716,1,01,2,4,B00,14500
1060229716,1,01,2,5,C08,40000
1060229716,1,01,2,5,C09,7000
1060229717,1,01,1,7,D00,500
1060229717,1,01,1,7,D05,500
1060229718,1,02,1,5,C19,4000
1060229718,1,02,1,4,B00,10000
1060229718,1,02,1,4,B06,10000
1060229718,1,02,1,5,C00,25000
1060229718,1,02,1,5,C06,10000
1060229718,1,02,1,5,C08,10000
1060229718,1,02,1,5,C10,1000
1060229719,1,01,1,5,C10,200
1060229719,1,01,1,5,C08,300
1060229719,1,01,1,4,B00,13000
1060229719,1,01,1,4,B02,5000
1060229719,1,01,1,5,C09,300
1060229719,1,01,1,4,B07,3000
1060229719,1,01,1,5,C00,1800
1060229719,1,01,1,5,C19,1000
1060229719,1,01,1,4,B06,5000
1060229720,1,03,1,5,C00,56200
1060229720,1,03,1,5,C04,5000
1060229720,1,03,1,5,C06,10000
1060229720,1,03,1,5,C08,40000
1060229720,1,03,1,5,C10,900
1060229720,1,03,1,5,C11,300
1060229720,1,03,1,4,B00,18000
1060229720,1,03,1,4,B02,8000
1060229720,1,03,1,4,B06,10000
1060234420,1,01,2,5,C10,3600
1060234420,1,01,2,5,C19,2000
1060234420,1,01,2,5,C00,16800
1060234420,1,01,2,5,C06,2000
1060234420,1,01,2,5,C07,2000
1060234420,1,01,2,5,C08,7200
1060234513,1,02,2,5,C00,896
1060234513,1,02,2,5,C08,896
1060234521,1,02,2,5,C08,720
1060234521,1,02,2,5,C00,720
1060234803,1,01,2,5,C00,7200
1060234803,1,01,2,5,C07,1200
1060234803,1,01,2,5,C08,6000
1060234823,1,01,2,5,C00,5920
1060234823,1,01,2,5,C07,5500
1060234823,1,01,2,5,C10,420
1060241003,1,01,1,5,C00,1050
1060241003,1,01,1,5,C08,1050
1060241015,1,01,1,5,C10,400
1060241015,1,01,1,5,C06,24000
1060241015,1,01,1,5,C00,24400
1060241204,1,01,1,5,C10,1500
1060241204,1,01,1,5,C00,7700
1060241204,1,01,1,5,C01,2000
1060241204,1,01,1,5,C08,4200
1060241216,1,02,1,5,C01,4000
1060241216,1,02,1,5,C00,31000
1060241216,1,02,1,5,C07,24000
1060241216,1,02,1,5,C10,3000
1060241905,1,01,1,5,C00,2400
1060241905,1,01,1,5,C08,2400
1060248420,1,01,1,4,B15,28800
1060248420,1,01,1,4,B06,24000
1060248420,1,01,1,4,B00,52800
1060248422,1,02,2,5,C00,540
1060248422,1,02,2,5,C08,540
1060248423,1,01,2,5,C13,28000
1060248423,1,01,2,4,B00,36900
1060248423,1,01,2,4,B01,7500
1060248423,1,01,2,4,B06,11000
1060248423,1,01,2,4,B09,4000
1060248423,1,01,2,4,B15,14400
1060248423,1,01,2,5,C00,29200
1060248423,1,01,2,5,C10,1200
1060248424,1,01,2,5,C08,2040
1060248424,1,01,2,5,C07,2000
1060248424,1,01,2,5,C00,4040
1060248502,1,01,2,5,C00,300
1060248502,1,01,2,5,C08,300
1060248503,1,01,2,5,C10,100
1060248503,1,01,2,5,C00,2260
1060248503,1,01,2,5,C08,2160
1060248505,1,01,1,5,C00,1400
1060248505,1,01,1,5,C08,1400
1060248506,1,01,1,5,C00,2000
1060248506,1,01,1,5,C08,2000
1060248506,1,02,1,5,C00,1080
1060248506,1,02,1,5,C08,1080
1060248506,1,04,1,5,C00,2890
1060248506,1,04,1,5,C08,2890
1060248506,1,01,1,4,B09,1500
1060248506,1,01,1,4,B08,2000
1060248506,1,01,1,4,B07,1200
1060248506,1,01,1,4,B10,10000
1060248506,1,01,1,4,B11,6000
1060248506,1,01,1,4,B15,7000
1060248506,1,01,1,4,B00,27700
1060248813,1,01,2,5,C13,11000
1060248813,1,01,2,5,C00,19000
1060248813,1,01,2,5,C08,8000
1060255423,1,01,1,5,C00,60944
1060255423,1,01,1,5,C10,2000
1060255423,1,01,1,5,C08,30144
1060255423,1,01,1,4,B15,12600
1060255423,1,01,1,4,B11,10000
1060255423,1,01,1,4,B10,1360
1060255423,1,01,1,4,B09,9450
1060255423,1,01,1,4,B07,5700
1060255423,1,01,1,4,B06,2400
1060255423,1,01,1,4,B04,40000
1060255423,1,01,1,4,B00,81510
1060255423,1,01,1,5,C13,28800
1060255501,1,01,1,5,C08,11700
1060255501,1,01,1,5,C10,800
1060255501,1,01,1,5,C00,12500
1060255502,1,02,2,5,C07,10000
1060255502,1,02,2,5,C08,1280
1060255502,1,02,2,5,C13,1200
1060255502,1,02,2,5,C02,700
1060255502,1,02,2,5,C00,13180
1060255505,1,01,1,5,C00,31820
1060255505,1,01,1,5,C04,2320
1060255505,1,01,1,5,C06,12000
1060255505,1,01,1,5,C11,3000
1060255505,1,01,1,5,C13,12000
1060255505,1,01,1,5,C01,2500
1060269702,1,01,1,4,B01,26500
1060269702,1,01,1,4,B06,4800
1060269702,1,01,1,4,B07,25000
1060269702,1,01,1,4,B09,13284
1060269702,1,01,1,4,B10,10000
1060269702,1,01,1,4,B00,87584
1060269702,1,01,1,4,B11,8000
1060269822,1,01,2,5,C00,4500
1060269822,1,01,2,5,C07,4500
1060272617,1,01,1,5,C00,4000
1060272617,1,01,1,5,C08,4000
1060272712,1,03,2,5,C08,12200
1060272712,1,03,2,5,C00,12200
1060272713,1,01,2,5,C00,190
1060272713,1,01,2,5,C10,190
1060272714,1,02,2,5,C08,9900
1060272714,1,02,2,5,C00,9900
1060272715,1,01,1,4,B07,35000
1060272715,1,01,1,4,B09,6000
1060272715,1,01,1,4,B10,18000
1060272715,1,01,1,4,B11,10000
1060272715,1,01,1,4,B15,9000
1060272715,1,01,1,4,B05,7000
1060272715,1,01,1,5,C08,260
1060272715,1,01,1,4,B01,6000
1060272715,1,01,1,4,B00,111560
1060272715,1,01,1,4,B06,20560
1060272715,1,01,1,5,C00,260
1060313903,1,01,1,5,C07,1400
1060313903,1,01,1,5,C00,6000
1060313903,1,01,1,5,C08,4600
1060313904,1,01,1,5,C08,1440
1060313904,1,01,1,5,C00,1440
1060335016,1,01,1,4,B09,7000
1060335016,1,01,1,5,C00,2000
1060335016,1,01,1,4,B07,200
1060335016,1,01,1,4,B01,20000
1060335016,1,01,1,5,C06,2000
1060335016,1,01,1,4,B00,27200
1060335017,1,03,1,5,C06,5000
1060335017,1,03,1,5,C08,20000
1060335017,1,03,1,5,C00,29500
1060335017,1,03,1,5,C10,4500
1060335320,1,01,1,4,B18,4000
1060335320,1,01,1,4,B19,2500
1060335320,1,01,1,5,C00,8900
1060335320,1,01,1,5,C07,6400
1060335320,1,01,1,5,C08,2500
1060335320,1,01,1,4,B00,66400
1060335320,1,01,1,4,B02,3500
1060335320,1,01,1,4,B04,2000
1060335320,1,01,1,4,B06,12000
1060335320,1,01,1,4,B07,20000
1060335320,1,01,1,4,B09,6000
1060335320,1,01,1,4,B10,5000
1060335320,1,01,1,4,B11,2000
1060335320,1,01,1,4,B13,1000
1060335320,1,01,1,4,B15,8400
1060335321,1,01,1,4,B09,3200
1060335321,1,01,1,4,B07,22000
1060335321,1,01,1,4,B00,62400
1060335321,1,01,1,4,B05,900
1060335321,1,01,1,4,B06,15000
1060335321,1,01,1,4,B15,14400
1060335321,1,01,1,4,B11,800
1060335321,1,01,1,4,B10,6100
1060335322,1,01,1,4,B09,6000
1060335322,1,01,1,4,B07,18000
1060335322,1,01,1,4,B06,11400
1060335322,1,01,1,4,B05,1200
1060335322,1,01,1,4,B02,3500
1060335322,1,01,1,4,B10,6000
1060335322,1,01,1,4,B11,25000
1060335322,1,01,1,4,B15,15300
1060335322,1,01,1,4,B19,1260
1060335322,1,01,1,4,B21,3500
1060335322,1,01,1,4,B00,91160
1060335322,1,01,1,5,C06,380
1060335322,1,01,1,5,C10,280
1060335322,1,01,1,5,C00,660
1060335408,1,02,1,4,B04,1400
1060335408,1,02,1,5,C08,200
1060335408,1,02,1,4,B00,32400
1060335408,1,02,1,4,B02,2500
1060335408,1,02,1,5,C00,200
1060335408,1,02,1,4,B21,1800
1060335408,1,02,1,4,B11,3000
1060335408,1,02,1,4,B10,9000
1060335408,1,02,1,4,B09,3000
1060335408,1,02,1,4,B07,5200
1060335408,1,02,1,4,B06,6500
1060335412,1,02,1,5,C00,720
1060335412,1,02,1,5,C08,720
1060335902,1,01,2,5,C08,1680
1060335902,1,01,2,5,C00,1680
1060335903,1,03,2,5,C00,2900
1060335903,1,03,2,5,C06,400
1060335903,1,03,2,5,C08,2500
1060335904,1,03,2,5,C08,8000
1060335904,1,03,2,5,C06,500
1060335904,1,01,2,5,C00,3800
1060335904,1,01,2,5,C04,200
1060335904,1,01,2,5,C06,400
1060335904,1,01,2,5,C08,3200
1060335904,1,03,2,5,C00,8500
1060335905,1,02,2,5,C00,27600
1060335905,1,02,2,5,C04,1500
1060335905,1,02,2,5,C06,1000
1060335905,1,02,2,5,C08,23500
1060335905,1,02,2,5,C09,1000
